流れ,ながれ,struja,n/jlpt-3
流れ,ながれ,spuščanje,n/jlpt-3
流れる,ながれる,"teči (o tekočinah)",v1/vi/jlpt-3
流行る,はやる,"biti popularen",v5r/vi/jlpt-2
流行る,はやる,"biti moden",v5r/vi/jlpt-2
流行る,はやる,"biti priljubljen",v5r/vi/jlpt-2
流行る,はやる,prevlad(ov)ati,v5r/vi/jlpt-2
流行る,はやる,"razširiti se",v5r/vi/jlpt-2
流暢,りゅうちょう,tekoč,adj-na/n
流ちょう,りゅうちょう,tekoč,adj-na/n
流通,りゅうつう,kroženje,n/vs/adj-no/adj-f/jlpt-1
流通,りゅうつう,cirkulacija,n/vs/adj-no/adj-f/jlpt-1
流通,りゅうつう,distribucija,n/vs/adj-no/adj-f/jlpt-1
溜まり,たまり,zbirališče,n/abbr/jlpt-1
溜まり,たまり,"vrsta sojine omake",n/abbr/jlpt-1
溜り,たまり,zbirališče,n/abbr
溜り,たまり,"vrsta sojine omake",n/abbr
溜める,ためる,zbirati,v1/vt/jlpt-2
溜まる,たまる,"zbrati se",v5r/vi/uk/jlpt-2
溜まる,たまる,"zbirati se",v5r/vi/uk/jlpt-2
溜る,たまる,"zbrati se",v5r/vi/uk
溜る,たまる,"zbirati se",v5r/vi/uk
留学,りゅうがく,"študij v tujini",n/vs/jlpt-3
留学,りゅうがく,"študirati v tujini",n/vs/jlpt-3
留学生,りゅうがくせい,"tuj študent",n/jlpt-5
留守,るす,odsotnost,n/vs/adj-no/jlpt-4
留守,るす,"biti odsoten",n/vs/adj-no/jlpt-4
留主,るす,odsotnost,n/vs/adj-no
留主,るす,"biti odsoten",n/vs/adj-no
留守番,るすばん,"paziti na hišo (med odsotnostjo drugih)",n/vs/jlpt-2
粒,つぶ,zrno,n/ctr/jlpt-2
粒,つぶ,drobtina,n/ctr/jlpt-2
粒,つぶ,drobec,n/ctr/jlpt-2
粒,つび,zrno,n/ctr/jlpt-2
粒,つび,drobtina,n/ctr/jlpt-2
粒,つび,drobec,n/ctr/jlpt-2
粒,つぼ,zrno,n/ctr/jlpt-2
粒,つぼ,drobtina,n/ctr/jlpt-2
粒,つぼ,drobec,n/ctr/jlpt-2
旅,たび,potovanje,n/vs/jlpt-3
旅,たび,izlet,n/vs/jlpt-3
旅館,りょかん,1,n/jlpt-4
旅行,りょこう,potovanje,n/vs/jlpt-5
両国,りょうこく,"obe državi",n/adj-no
両国,りょうごく,"obe državi",n/adj-no
両替,りょうがえ,"menjava denarja",n/vs/jlpt-3
両替,りょうがえ," menjava deviz",n/vs/jlpt-3
両替,りょうがえ,menjalnica,n/vs/jlpt-3
両替,りょうがえ,"denarna menjava",n/vs/jlpt-3
両方,りょうほう,oba,n/adj-no/jlpt-4
両立,りょうりつ,soobstajanje,n/vs/jlpt-1
両立,りょうりつ,koeksistenca,n/vs/jlpt-1
凌ぐ,しのぐ,prekašati,v5g/vt/jlpt-1
凌ぐ,しのぐ,prekositi,v5g/vt/jlpt-1
凌ぐ,しのぐ,nadkriliti,v5g/vt/jlpt-1
凌ぐ,しのぐ,presegati,v5g/vt/jlpt-1
寮,りょう,"dom (študentski, samski ipd.)",n/arch/jlpt-2
料理,りょうり,"(s)kuhati, pripraviti hrano",n/vs/jlpt-5
料理,りょうり,kuhanje,n/vs/jlpt-5
料理,りょうり,"kuhinja (kitajska, itd.)",n/vs/jlpt-5
料理,りょうり,hrana,n/vs/jlpt-5
涼しい,すずしい,hladen,adj-i/arch/jlpt-5
涼しい,すずしい,osvežujoč,adj-i/arch/jlpt-5
涼む,すずむ,"ohladiti se",v5m/vi/jlpt-2
良好,りょうこう,dober,adj-na/n/jlpt-1
良質,りょうしつ,kvaliteten,adj-na/n/adj-no/jlpt-1
量,りょう,količina,n/n-suf/jlpt-3
領収書,りょうしゅうしょ,"potrdilo o prejemu",n
力,ちから,moč,n/jlpt-4
力む,りきむ,"napeti se",v5m/vt
力む,りきむ,"pretegniti se",v5m/vt
力む,りきむ,"držati se",v5m/vt
力む,りきむ,"truditi se",v5m/vt
力む,りきむ,"bahati se",v5m/vt
力む,りきむ,blefirati,v5m/vt
力む,りきむ,"širokoustiti se",v5m/vt
力強い,ちからづよい,pomirjujoč,adj-i/jlpt-2
力強い,ちからづよい,hraber,adj-i/jlpt-2
力強い,ちからづよい,pogumen,adj-i/jlpt-2
力持ち,ちからもち,silak,n
力持ち,ちからもち,"močan človek",n
緑,みどり,"zelen (barva)",adj-no/n/jlpt-5
緑,みどり,zelenje,adj-no/n/jlpt-5
翠,みどり,"zelen (barva)",adj-no/n
翠,みどり,zelenje,adj-no/n
緑色,みどりいろ,"zelena barva",adj-na/n/adj-no
緑色,りょくしょく,"zelena barva",adj-na/n/adj-no
みどり色,みどりいろ,"zelena barva",adj-na/n/adj-no
翠色,みどりいろ,"zelena barva",adj-na/n/adj-no
翠色,すいしょく,"zelena barva",adj-na/n/adj-no
林,はやし,"Hayashi (priimek)",n/jlpt-4
林,はやし,gozd,n/jlpt-4
林檎,りんご,jabolko,n/uk
林檎,りゅうごう,jabolko,n/uk
林檎,りんきん,jabolko,n/uk
林檎,りんき,jabolko,n/uk
林檎,リンゴ,jabolko,n/uk
苹果,りんご,jabolko,n/uk
苹果,へいか,jabolko,n/uk
苹果,ひょうか,jabolko,n/uk
苹果,リンゴ,jabolko,n/uk
臨む,のぞむ,"stati pred",v5m/vi/jlpt-1
臨む,のぞむ,"gledati na",v5m/vi/jlpt-1
臨む,のぞむ,"soočiti se z {nečim}",v5m/vi/jlpt-1
臨む,のぞむ,"udeležiti se {nečesa}",v5m/vi/jlpt-1
隣,となり,bližnji,adj-no/n/jlpt-5
隣,となり,sosednji,adj-no/n/jlpt-5
隣り,となり,bližnji,adj-no/n
隣り,となり,sosednji,adj-no/n
鄰,となり,bližnji,adj-no/n
鄰,となり,sosednji,adj-no/n
涙,なみだ,solza,n/jlpt-3
涙,なだ,solza,n/jlpt-3
涙,なんだ,solza,n/jlpt-3
泪,なみだ,solza,n
涕,なみだ,solza,n
例えば,たとえば,"na primer",adv/jlpt-4
例えば,たとえば,denimo,adv/jlpt-4
例年,れいねん,"povprečno leto",n-adv/n-t
例年,れいねん,"vsako leto",n-adv/n-t
例文,れいぶん,"stavčni primer",n
冷え込む,ひえこむ,"shladiti se",v5m/vi
冷たい,つめたい,"hladen (o predmetu, na otip)",adj-i/jlpt-5
冷たい,つめたい,mrzel,adj-i/jlpt-5
冷たい,つめたい,leden,adj-i/jlpt-5
冷たい,つめたい,trdosrčen,adj-i/jlpt-5
冷たい,つべたい,"hladen (o predmetu, na otip)",adj-i/jlpt-5
冷たい,つべたい,mrzel,adj-i/jlpt-5
冷たい,つべたい,leden,adj-i/jlpt-5
冷たい,つべたい,trdosrčen,adj-i/jlpt-5
冷ます,さます,ohladiti,v5s/vt/jlpt-2
冷やす,ひやす,hladiti,v5s/vt/jlpt-2
冷す,ひやす,hladiti,v5s/vt
冷却,れいきゃく,hlajenje,n/vs
冷却,れいきゃく,ohlajanje,n/vs
冷酷,れいこく,krut,adj-na/n/jlpt-1
冷酷,れいこく,surov,adj-na/n/jlpt-1
冷静,れいせい,umirjenost,n/adj-na/jlpt-3
冷静,れいせい,ubranost,n/adj-na/jlpt-3
冷静,れいせい,vedrost,n/adj-na/jlpt-3
冷蔵庫,れいぞうこ,hladilnik,n/jlpt-5
冷凍,れいとう,zamrzovanje,n/vs/jlpt-2
冷凍,れいとう,zamrznitev,n/vs/jlpt-2
冷凍,れいとう,ohladitev,n/vs/jlpt-2
冷凍食品,れいとうしょくひん,"zamrznjena hrana",n
冷房,れいぼう,klimatizacija,n/vs/jlpt-4
冷房,れいぼう,"klimatska naprava",n/vs/jlpt-4
冷房,れいぼう,hlajenje,n/vs/jlpt-4
励ます,はげます,vzpodbujati,v5s/vt/jlpt-1
励ます,はげます,bodriti,v5s/vt/jlpt-1
励む,はげむ,"biti vnet",v5m/jlpt-1
励む,はげむ,"pripraviti se (duševno)",v5m/jlpt-1
励む,はげむ,"prizadevati si",v5m/jlpt-1
礼,れい,zahvala,n/jlpt-3
鈴,すず,zvonec,n/jlpt-2
鈴,りん,zvonec,n/jlpt-2
鈴,れい,zvonec,n/jlpt-2
零,れい,nič,n/adj-no/uk/jlpt-5
零,れい,nič,n/adj-no/uk/jlpt-5
零,れい,ničla,n/adj-no/uk/jlpt-5
零,ぜろ,nič,n/adj-no/uk/jlpt-5
零,ぜろ,nič,n/adj-no/uk/jlpt-5
零,ぜろ,ničla,n/adj-no/uk/jlpt-5
零,ゼロ,nič,n/adj-no/uk/jlpt-5
零,ゼロ,nič,n/adj-no/uk/jlpt-5
零,ゼロ,ničla,n/adj-no/uk/jlpt-5
零れる,こぼれる,"(i)zlivati se, teči čez, curljati, uhajati čez rob (tekočina, zrnje ipd.)",v1/vi/uk/jlpt-1
溢れる,こぼれる,"(i)zlivati se, teči čez, curljati, uhajati čez rob (tekočina, zrnje ipd.)",v1/vi/uk/jlpt-1
歴史,れきし,zgodovina,n/adj-no/jlpt-4
劣る,おとる,zaostajati,v5r/vi/jlpt-3
劣る,おとる,"biti podrejen",v5r/vi/jlpt-3
裂ける,さける,"raztrgati se",v1/vi/jlpt-1
裂ける,さける,"razkosati se",v1/vi/jlpt-1
裂ける,さける,"pretrgati se",v1/vi/jlpt-1
割ける,さける,"raztrgati se",v1/vi
割ける,さける,"razkosati se",v1/vi
割ける,さける,"pretrgati se",v1/vi
恋,こい,ljubezen,n/jlpt-3
恋,こい,"nežna strast",n/jlpt-3
恋,こい,ljubiti,n/jlpt-3
恋,こい,"biti zaljubljen",n/jlpt-3
戀,こい,ljubezen,n
戀,こい,"nežna strast",n
戀,こい,ljubiti,n
戀,こい,"biti zaljubljen",n
孤悲,こい,ljubezen,n
孤悲,こい,"nežna strast",n
孤悲,こい,ljubiti,n
孤悲,こい,"biti zaljubljen",n
恋しい,こいしい,drag,adj-i/jlpt-2
恋しい,こいしい,pogrešan,adj-i/jlpt-2
恋しい,こいしい,ljubljen,adj-i/jlpt-2
恋しい,こいしい,najljubši,adj-i/jlpt-2
恋愛,れんあい,"ljubezen (med ženško in moškim)",n/vs/adj-no/jlpt-1
恋愛,れんあい,"ljubiti (koga)",n/vs/adj-no/jlpt-1
恋愛,れんあい,"biti zaljubljen (v koga)",n/vs/adj-no/jlpt-1
恋愛,れんあい,"imeti rad (koga)",n/vs/adj-no/jlpt-1
恋人,こいびと,ljubimec,n/jlpt-3
恋人,こいびと,ljubimka,n/jlpt-3
練る,ねる,gnesti,v5r/vt/vi/jlpt-1
練る,ねる,spolirati,v5r/vt/vi/jlpt-1
煉る,ねる,gnesti,v5r/vt/vi
煉る,ねる,spolirati,v5r/vt/vi
練習,れんしゅう,vaditi,n/vs/jlpt-3/jlpt-5
練習,れんしゅう,trenirati,n/vs/jlpt-3/jlpt-5
練習,れんしゅう,vaja,n/vs/jlpt-3/jlpt-5
連なる,つらなる,razširiti,v5r/vi/jlpt-1
連なる,つらなる,raztegniti,v5r/vi/jlpt-1
連なる,つらなる,razprostreti,v5r/vi/jlpt-1
連なる,つらなる,podaljšati,v5r/vi/jlpt-1
連なる,つらなる,nadaljevati,v5r/vi/jlpt-1
連なる,つらなる,povečati,v5r/vi/jlpt-1
列なる,つらなる,razširiti,v5r/vi
列なる,つらなる,raztegniti,v5r/vi
列なる,つらなる,razprostreti,v5r/vi
列なる,つらなる,podaljšati,v5r/vi
列なる,つらなる,nadaljevati,v5r/vi
列なる,つらなる,povečati,v5r/vi
連ねる,つらねる,nanizati,v1/vt/jlpt-1
連ねる,つらねる,povezati,v1/vt/jlpt-1
連ねる,つらねる,sestaviti,v1/vt/jlpt-1
列ねる,つらねる,nanizati,v1/vt
列ねる,つらねる,povezati,v1/vt
列ねる,つらねる,sestaviti,v1/vt
連れ,つれ,"družabnik (nekdo, ki je",n/vs/jlpt-3
連れ,つれ,"gre z nekom)",n/vs/jlpt-3
連れる,つれる,voditi,v1/vt
連れる,つれる,"peljati (osebo)",v1/vt
連れる,つれる,privesti,v1/vt
連れる,つれる,"odvesti (osebo ipd. nekam)",v1/vt
連れる,つれる,"oditi nekam skupaj z nekom",v1/vt
連休,れんきゅう,"daljši konec tedna (več prostih dni skupaj)",n/jlpt-1
連続,れんぞく,nadaljevanje,n/vs/jlpt-3
連続,れんぞく,zaporednost,n/vs/jlpt-3
連続,れんぞく,zapovrstnost,n/vs/jlpt-3
連続,れんぞく,serija,n/vs/jlpt-3
連絡,れんらく,povezava,vs/adj-no/n/jlpt-4
連絡,れんらく,stik,vs/adj-no/n/jlpt-4
連絡,れんらく,"stopiti v stik",vs/adj-no/n/jlpt-4
連絡,れんらく,obvestiti,vs/adj-no/n/jlpt-4
連絡,れんらく,sporočiti,vs/adj-no/n/jlpt-4
連絡,れんらく,"oglasiti se",vs/adj-no/n/jlpt-4
聯絡,れんらく,povezava,vs/adj-no/n
聯絡,れんらく,stik,vs/adj-no/n
聯絡,れんらく,"stopiti v stik",vs/adj-no/n
聯絡,れんらく,obvestiti,vs/adj-no/n
聯絡,れんらく,sporočiti,vs/adj-no/n
聯絡,れんらく,"oglasiti se",vs/adj-no/n
露,つゆ,rosa,n/adv/jlpt-1
露,つゆ,malenkostno,n/adv/jlpt-1
露骨,ろこつ,preprost,adj-na/n/jlpt-1
露骨,ろこつ,odprt,adj-na/n/jlpt-1
労働力,ろうどうりょく,"delovna sila",n
廊下,ろうか,hodnik,n/jlpt-5
廊下,ろうか,prehod,n/jlpt-5
朗らか,ほがらか,veder,adj-na/jlpt-2
朗らか,ほがらか,vesel,adj-na/jlpt-2
朗らか,ほがらか,živahen,adj-na/jlpt-2
老ける,ふける,"starati se",v1/vi/jlpt-1
化ける,ふける,"starati se",v1/vi/jlpt-1
老人,ろうじん,"starejša oseba",n/jlpt-3
老人,ろうじん,"starejši ljudje",n/jlpt-3
六月,ろくがつ,junij,n-adv
６月,ろくがつ,junij,n-adv
六日,むいか,"šesti dan v mesecu",n/jlpt-5
六日,むいか,"šest dni",n/jlpt-5
六日,むゆか,"šesti dan v mesecu",n/jlpt-5
六日,むゆか,"šest dni",n/jlpt-5
六日,むよか,"šesti dan v mesecu",n/jlpt-5
六日,むよか,"šest dni",n/jlpt-5
６日,むいか,"šesti dan v mesecu",n
６日,むいか,"šest dni",n
６日,むゆか,"šesti dan v mesecu",n
６日,むゆか,"šest dni",n
６日,むよか,"šesti dan v mesecu",n
６日,むよか,"šest dni",n
録音,ろくおん,posnetek,n/vs/jlpt-2
録音,ろくおん,snemanje,n/vs/jlpt-2
録音,ろくおん,"snemanje na ploščo",n/vs/jlpt-2
録音,ろくおん,"snemati (zvok)",n/vs/jlpt-2
録音テープ,ろくおんテープ,"magnetofonski trak",n
録音テープ,ろくおんテープ,posnetek,n
録音テープ,ろくおんテープ,kaseta,n
録画,ろくが,"video trak",n/vs
録画,ろくが,"video posnetek",n/vs
論じる,ろんじる,"kregati se",v1/vt/jlpt-3
論じる,ろんじる,argumentirati,v1/vt/jlpt-3
論じる,ろんじる,razpravljati,v1/vt/jlpt-3
論じる,ろんじる,debatirati,v1/vt/jlpt-3
論ずる,ろんずる,"kregati se",vz/vt/jlpt-2
論ずる,ろんずる,argumentirati,vz/vt/jlpt-2
論ずる,ろんずる,razpravljati,vz/vt/jlpt-2
論ずる,ろんずる,debatirati,vz/vt/jlpt-2
論文,ろんぶん,disertacija,n/jlpt-3
論文,ろんぶん,"znanstvena razprava",n/jlpt-3
和む,なごむ,"omehčati (se)",v5m/vi
和む,なごむ,"omiliti (se)",v5m/vi
和む,なごむ,ublažiti,v5m/vi
和む,なごむ,"pomehkužiti (se)",v5m/vi
和む,なごむ,"pomiriti se",v5m/vi
和む,なごむ,"poleči se",v5m/vi
和やか,なごやか,miren,adj-na/jlpt-1
和やか,なごやか,harmoničen,adj-na/jlpt-1
和やか,なごやか,tih,adj-na/jlpt-1
和やか,なごやか,blag,adj-na/jlpt-1
和やか,なごやか,nežen,adj-na/jlpt-1
和らげる,やわらげる,mehčati,v1/vt/jlpt-1
和らげる,やわらげる,omiliti,v1/vt/jlpt-1
和らげる,やわらげる,olajšati,v1/vt/jlpt-1
和紙,わし,"japonski papir",n
和食,わしょく,"japonske jedi",n
話しかける,はなしかける,"ogovoriti (nekoga)",v1/vt
話し掛ける,はなしかける,"ogovoriti (nekoga)",v1/vt/jlpt-2
話し合う,はなしあう,pogovarjati,v5u/vt/jlpt-3
話し合う,はなしあう,"posvetovati se",v5u/vt/jlpt-3
話し合う,はなしあう,razpravljati,v5u/vt/jlpt-3
話しあう,はなしあう,pogovarjati,v5u/vt
話しあう,はなしあう,"posvetovati se",v5u/vt
話しあう,はなしあう,razpravljati,v5u/vt
話合う,はなしあう,pogovarjati,v5u/vt
話合う,はなしあう,"posvetovati se",v5u/vt
話合う,はなしあう,razpravljati,v5u/vt
話す,はなす,govoriti,v5s/vt/jlpt-5
話す,はなす,pripovedovati,v5s/vt/jlpt-5
咄す,はなす,govoriti,v5s/vt
咄す,はなす,pripovedovati,v5s/vt
話題,わだい,"tema pogovora",n/adj-no/jlpt-3
賄う,まかなう,"nuditi prenočišče",v5u/vt/jlpt-1
賄う,まかなう,"dati hrano",v5u/vt/jlpt-1
賄う,まかなう,plačati,v5u/vt/jlpt-1
惑わす,まどわす,zmesti,v5s/vt
腕,うで,roka,n/jlpt-4
腕,うで,laket,n/jlpt-4
腕時計,うでどけい,"zapestna ura",n
腕時計,うでどけい,"ročna ura",n
腕白,わんぱく,poreden,adj-na/n/uk
腕白,わんぱく,nagajiv,adj-na/n/uk
丼,どんぶり,skleda,n/abbr/jlpt-2
丼,どんぶり,"donburi {japonska jed}",n/abbr/jlpt-2
丼,どん,skleda,n/abbr/jlpt-2
丼,どん,"donburi {japonska jed}",n/abbr/jlpt-2
丼ぶり,どんぶり,skleda,n/abbr
丼ぶり,どんぶり,"donburi {japonska jed}",n/abbr
仄めかす,ほのめかす,"namigniti na",v5s/vt/uk
仄めかす,ほのめかす,namigovati,v5s/vt/uk
仄めかす,ほのめかす,predlagati,v5s/vt/uk
仄めかす,ほのめかす,sporočiti,v5s/vt/uk
凭れる,もたれる,"nasloniti se na",v1/vi/uk/jlpt-1
凭れる,もたれる,ležati,v1/vi/uk/jlpt-1
凭れる,もたれる,"biti zleknjen",v1/vi/uk/jlpt-1
凭れる,もたれる,"biti neprebaven",v1/vi/uk/jlpt-1
靠れる,もたれる,"nasloniti se na",v1/vi/uk
靠れる,もたれる,ležati,v1/vi/uk
靠れる,もたれる,"biti zleknjen",v1/vi/uk
靠れる,もたれる,"biti neprebaven",v1/vi/uk
咎める,とがめる,grajati,v1/vt/uk/vi/jlpt-1
咎める,とがめる,kriviti,v1/vt/uk/vi/jlpt-1
咎める,とがめる,opomniti,v1/vt/uk/vi/jlpt-1
咎める,とがめる,opominjati,v1/vt/uk/vi/jlpt-1
呟く,つぶやく,mrmrati,v5k/uk/jlpt-1
呟く,つぶやく,momljati,v5k/uk/jlpt-1
呟く,つぶやく,godrnjati,v5k/uk/jlpt-1
嗅ぐ,かぐ,vohati,v5g/vt/jlpt-2
嗅ぐ,かぐ,povohati,v5g/vt/jlpt-2
嗜好,しこう,"imeti rad",n/vs/jlpt-1
嗜好,しこう,"okus (npr.za modo)",n/vs/jlpt-1
嘸,さぞ,gotovo,adv/uk/jlpt-1
嘸,さぞ,"brez dvoma",adv/uk/jlpt-1
囁く,ささやく,šepetati,v5k/vi/uk/jlpt-2
囁く,ささやく,mrmrati,v5k/vi/uk/jlpt-2
囁く,ささやく,momljati,v5k/vi/uk/jlpt-2
私語く,ささやく,šepetati,v5k/vi/uk
私語く,ささやく,mrmrati,v5k/vi/uk
私語く,ささやく,momljati,v5k/vi/uk
囀る,さえずる,peti,v5r/vi/uk/jlpt-1
囀る,さえずる,čivkati,v5r/vi/uk/jlpt-1
囀る,さえずる,ščebetati,v5r/vi/uk/jlpt-1
囀る,さえずる,"veseliti se",v5r/vi/uk/jlpt-1
埃,ほこり,prah,n/uk/jlpt-3
埃,ほこり,"majhni delci umazanije",n/uk/jlpt-3
埃,ホコリ,prah,n/uk/jlpt-3
埃,ホコリ,"majhni delci umazanije",n/uk/jlpt-3
埃,あい,prah,n/uk/jlpt-3
埃,あい,"majhni delci umazanije",n/uk/jlpt-3
夥しい,おびただしい,obilen,adj-i/uk/jlpt-1
夥しい,おびただしい,nešteti,adj-i/uk/jlpt-1
奢る,おごる,"častiti, povabiti koga na jed ali pijačo",v5r/vt/uk/vi
奢る,おごる,"razsipati, razsipno se vesti",v5r/vt/uk/vi
傲る,おごる,"častiti, povabiti koga na jed ali pijačo",v5r/vt/uk/vi/jlpt-1
傲る,おごる,"razsipati, razsipno se vesti",v5r/vt/uk/vi/jlpt-1
驕る,おごる,"častiti, povabiti koga na jed ali pijačo",v5r/vt/uk/vi
驕る,おごる,"razsipati, razsipno se vesti",v5r/vt/uk/vi
婉曲,えんきょく,evfemizem,adj-na/n/jlpt-1
婉曲,えんきょく,"posredno izražanje",adj-na/n/jlpt-1
婉曲,えんきょく,namigovanje,adj-na/n/jlpt-1
し尿,しにょう,izloček,n
し尿,しにょう,odplaka,n
屎尿,しにょう,izloček,n/jlpt-1
屎尿,しにょう,odplaka,n/jlpt-1
嵌める,はめる,pritrditi,v1/vt/uk/col
嵌める,はめる,nastaviti,v1/vt/uk/col
嵌める,はめる,natakniti,v1/vt/uk/col
填める,はめる,pritrditi,v1/vt/uk/col/jlpt-1
填める,はめる,nastaviti,v1/vt/uk/col/jlpt-1
填める,はめる,natakniti,v1/vt/uk/col/jlpt-1
篏める,はめる,pritrditi,v1/vt/uk/col
篏める,はめる,nastaviti,v1/vt/uk/col
篏める,はめる,natakniti,v1/vt/uk/col
塡める,はめる,pritrditi,v1/vt/uk/col
塡める,はめる,nastaviti,v1/vt/uk/col
塡める,はめる,natakniti,v1/vt/uk/col
箒,ほうき,metla,n/vs/uk/jlpt-2
帚,ほうき,metla,n/vs/uk
抓る,つねる,ščipati,v5r/vt/uk/jlpt-1
抓る,つねる,uščipniti,v5r/vt/uk/jlpt-1
拵える,こしらえる,"narediti, zgraditi, dati (nečemu) obliko",v1/vt/uk/jlpt-1
拵える,こさえる,"narediti, zgraditi, dati (nečemu) obliko",v1/vt/uk/jlpt-1
揉める,もめる,nasprotovati,v1/vi/uk/jlpt-1
揉める,もめる,spodbijati,v1/vi/uk/jlpt-1
揉める,もめる,"prepirati se",v1/vi/uk/jlpt-1
暈す,ぼかす,zabrisati,v5s/vt/uk
暈す,ぼかす,niansirati,v5s/vt/uk
暈す,ぼかす,zasenčiti,v5s/vt/uk
暈す,ぼかす,zamegliti,v5s/vt/uk
暈かす,ぼかす,zabrisati,v5s/vt/uk
暈かす,ぼかす,niansirati,v5s/vt/uk
暈かす,ぼかす,zasenčiti,v5s/vt/uk
暈かす,ぼかす,zamegliti,v5s/vt/uk
曖昧,あいまい,dvoumen,adj-na/n/jlpt-1
曖昧,あいまい,nejasen,adj-na/n/jlpt-1
曖昧,あいまい,nedoločen,adj-na/n/jlpt-1
あい昧,あいまい,dvoumen,adj-na/n
あい昧,あいまい,nejasen,adj-na/n
あい昧,あいまい,nedoločen,adj-na/n
檻,おり,ograja,n/jlpt-1
檻,おり,kletka,n/jlpt-1
檻,おり,celica,n/jlpt-1
檻,おり,zapor,n/jlpt-1
鬱陶しい,うっとうしい,otožen,adj-i/uk/jlpt-1
鬱陶しい,うっとうしい,mrk,adj-i/uk/jlpt-1
鬱陶しい,うっとうしい,depresiven,adj-i/uk/jlpt-1
鬱陶しい,うっとおしい,otožen,adj-i/uk/jlpt-1
鬱陶しい,うっとおしい,mrk,adj-i/uk/jlpt-1
鬱陶しい,うっとおしい,depresiven,adj-i/uk/jlpt-1
洒落,しゃれ,"besedna igra",n/adj-na/jlpt-1/jlpt-2
洒落,しゃれ,šala,n/adj-na/jlpt-1/jlpt-2
洒落,シャレ,"besedna igra",n/adj-na/jlpt-1/jlpt-2
洒落,シャレ,šala,n/adj-na/jlpt-1/jlpt-2
洒落る,しゃれる,"šaliti se",v1/vi/jlpt-1
洒落る,しゃれる,"igrati se z besedami",v1/vi/jlpt-1
涸れる,かれる,"izsušiti se",v1/vi/jlpt-1
涸れる,かれる,"{voda} poiti",v1/vi/jlpt-1
涸れる,かれる,"{voda} zmanjkati",v1/vi/jlpt-1
涸れる,かれる,"izčrpati se",v1/vi/jlpt-1
涸れる,かれる,"biti izčrpan",v1/vi/jlpt-1
滲む,にじむ,"razširiti se {barva, madež}",v5m/vi/uk/jlpt-1
滲む,にじむ,"razliti se {barva, madež po papirju ali tkanini}",v5m/vi/uk/jlpt-1
滲む,にじむ,zamegliti,v5m/vi/uk/jlpt-1
滲む,にじむ,popackati,v5m/vi/uk/jlpt-1
焜炉,こんろ,"kuhalna plošča",n/uk
焜炉,こんろ,kuhalnik,n/uk
焜炉,こんろ,"prenosni štedilnik",n/uk
焜炉,こんろ,"plinski kuhalnik",n/uk
焜炉,コンロ,"kuhalna plošča",n/uk
焜炉,コンロ,kuhalnik,n/uk
焜炉,コンロ,"prenosni štedilnik",n/uk
焜炉,コンロ,"plinski kuhalnik",n/uk
狡い,ずるい,prekanjen,adj-i/uk/jlpt-2
狡い,ずるい,zvit,adj-i/uk/jlpt-2
狡い,ずるい,lokav,adj-i/uk/jlpt-2
狡い,こすい,prekanjen,adj-i/uk/jlpt-2
狡い,こすい,zvit,adj-i/uk/jlpt-2
狡い,こすい,lokav,adj-i/uk/jlpt-2
痒い,かゆい,srbeč,adj-i/uk/jlpt-1
痒い,かいい,srbeč,adj-i/uk/jlpt-1
痺れる,しびれる,"postati omamljen",v1/vi/uk/jlpt-1
痺れる,しびれる,otopel,v1/vi/uk/jlpt-1
痺れる,しびれる,zaspati,v1/vi/uk/jlpt-1
痺れる,しびれる,"iti spat",v1/vi/uk/jlpt-1
瘤,こぶ,"zaleteti se",n/uk
瘤,こぶ,zadeti,n/uk
瘤,こぶ,"močno suniti",n/uk
瘤,こぶ,udarec,n/uk
瘤,こぶ,sunek,n/uk
瘤,こぶ,"velik kol",n/uk
瘤,こぶ,izrastek,n/uk
瘤,こぶ,bula,n/uk
瘤,こぶ,grba,n/uk
瘤,こぶ,oteklina,n/uk
皺,しわ,guba,n/uk/jlpt-1
皴,しわ,guba,n/uk
眩しい,まぶしい,lesketajoč,adj-i/jlpt-1
眩しい,まぶしい,slepeč,adj-i/jlpt-1
眩しい,まぶしい,bleščeč,adj-i/jlpt-1
眩しい,まぶしい,sijoč,adj-i/jlpt-1
眩しい,まぶしい,žareč,adj-i/jlpt-1
眩しい,まぼしい,lesketajoč,adj-i/jlpt-1
眩しい,まぼしい,slepeč,adj-i/jlpt-1
眩しい,まぼしい,bleščeč,adj-i/jlpt-1
眩しい,まぼしい,sijoč,adj-i/jlpt-1
眩しい,まぼしい,žareč,adj-i/jlpt-1
目眩,めまい,vrtoglavica,n/vs/adj-no/uk/jlpt-1
目眩,めまい,omedlevica,n/vs/adj-no/uk/jlpt-1
眩暈,めまい,vrtoglavica,n/vs/adj-no/uk
眩暈,めまい,omedlevica,n/vs/adj-no/uk
眩暈,げんうん,vrtoglavica,n/vs/adj-no/uk
眩暈,げんうん,omedlevica,n/vs/adj-no/uk
目まい,めまい,vrtoglavica,n/vs/adj-no/uk
目まい,めまい,omedlevica,n/vs/adj-no/uk
目眩い,めまい,vrtoglavica,n/vs/adj-no/uk
目眩い,めまい,omedlevica,n/vs/adj-no/uk
碌に,ろくに,dosti,adv/uk
碌に,ろくに,zadovoljivo,adv/uk
陸に,ろくに,dosti,adv/uk
陸に,ろくに,zadovoljivo,adv/uk
稍,やや,malo,adv/adj-f/uk/jlpt-1
稍,やや,delno,adv/adj-f/uk/jlpt-1
